symbol,ensembl_id
ZC3H7,ENSG00000122299
ZC3H7A,ENSG00000122299
ZC3H7B,ENSG00000100403
ZC3H8,ENSG00000144161
ZC3H9,ENSG00000197114
ZC3HAV1,ENSG00000105939
ZC3HAV1L,ENSG00000146858
ZC3HC1,ENSG00000091732
ZC3HDC1,ENSG00000059378
ZC3HDC10,ENSG00000135482
ZC3HDC11A,ENSG00000058673
ZC3HDC11B,ENSG00000215817
ZC3HDC2,ENSG00000105939
ZC3HDC3,ENSG00000014164
ZC3HDC5,ENSG00000132478
ZC3HDC5L,ENSG00000059145
ZC3HDC6,ENSG00000188177
ZC3HDC7,ENSG00000122299
ZC3HDC8,ENSG00000144161
ZC3HDC9,ENSG00000197114
ZC4H2,ENSG00000126970
ZCCHC1,ENSG00000131914
ZCCHC10,ENSG00000155329
ZCCHC11,ENSG00000134744
ZCCHC12,ENSG00000174460
ZCCHC13,ENSG00000187969
ZCCHC14,ENSG00000140948
ZCCHC15,ENSG00000173914
ZCCHC16,ENSG00000187823
ZCCHC17,ENSG00000121766
ZCCHC18,ENSG00000166707
ZCCHC19,ENSG00000139168
ZCCHC2,ENSG00000141664
ZCCHC20,ENSG00000115875
ZCCHC21,ENSG00000173933
ZCCHC21B,ENSG00000173914
ZCCHC22,ENSG00000169714
ZCCHC24,ENSG00000165424
ZCCHC25,ENSG00000168066
ZCCHC3,ENSG00000247315
ZCCHC4,ENSG00000168228
ZCCHC5,ENSG00000179300
ZCCHC6,ENSG00000083223
ZCCHC7,ENSG00000147905
ZCCHC8,ENSG00000033030
ZCCHC9,ENSG00000131732
ZCCHH1,ENSG00000169621
ZCD1,ENSG00000122873
ZCD2,ENSG00000145354
ZCGPC1,ENSG00000154832
ZCHY,ENSG00000163743
ZCRB1,ENSG00000139168
ZCRB2,ENSG00000115875
ZCRB3A,ENSG00000173933
ZCRB3B,ENSG00000173914
ZCSL2,ENSG00000154813
ZCSL3,ENSG00000170946
ZCW1,ENSG00000078487
ZCW2,ENSG00000206559
ZCW3,ENSG00000133422
ZCW4,ENSG00000133131
ZCW5,ENSG00000159256
ZCW6,ENSG00000114487
ZCWCC1,ENSG00000133422
ZCWCC2,ENSG00000133131
ZCWCC3,ENSG00000159256
ZCWPW1,ENSG00000078487
ZCWPW2,ENSG00000206559
ZCYTO10,ENSG00000162891
ZCYTO18,ENSG00000127318
ZCYTO7,ENSG00000127743
ZCYTOR1,ENSG00000104998
ZCYTOR7,ENSG00000016402
ZD52F10,ENSG00000161249
ZDBF1,ENSG00000006634
ZDBF1B,ENSG00000161692
ZDBF2,ENSG00000204186
ZDHHC1,ENSG00000159714
ZDHHC10,ENSG00000188706
ZDHHC11,ENSG00000188818
ZDHHC11B,ENSG00000206077
ZDHHC12,ENSG00000160446
ZDHHC13,ENSG00000177054
ZDHHC14,ENSG00000175048
ZDHHC15,ENSG00000102383
ZDHHC16,ENSG00000171307
ZDHHC17,ENSG00000186908
ZDHHC18,ENSG00000204160
ZDHHC19,ENSG00000163958
ZDHHC2,ENSG00000104219
ZDHHC20,ENSG00000180776
ZDHHC21,ENSG00000175893
ZDHHC22,ENSG00000177108
ZDHHC23,ENSG00000184307
ZDHHC24,ENSG00000174165
ZDHHC3,ENSG00000163812
ZDHHC4,ENSG00000136247
ZDHHC5,ENSG00000156599
ZDHHC6,ENSG00000023041
ZDHHC7,ENSG00000153786
ZDHHC8,ENSG00000099904
ZDHHC9,ENSG00000188706
ZEB,ENSG00000148516
ZEB1,ENSG00000148516
ZEB2,ENSG00000169554
ZEC,ENSG00000197483
ZEPPO1,ENSG00000183779
ZER1,ENSG00000160445
ZER6,ENSG00000197024
ZET,ENSG00000196670
ZETA,ENSG00000143106
ZF,ENSG00000137504
ZF21,ENSG00000100711
ZF47,ENSG00000189298
ZF5128,ENSG00000083812
ZF6,ENSG00000198466
ZF87,ENSG00000103495
ZF9,ENSG00000067082
ZFAND1,ENSG00000104231
ZFAND2A,ENSG00000178381
ZFAND2B,ENSG00000158552
ZFAND3,ENSG00000156639
ZFAND4,ENSG00000172671
ZFAND5,ENSG00000107372
ZFAND5A,ENSG00000107372
ZFAND5B,ENSG00000086666
ZFAND6,ENSG00000086666
ZFAND7,ENSG00000132740
ZFAT,ENSG00000066827
ZFAT1,ENSG00000066827
ZFC3H1,ENSG00000133858
ZFD25,ENSG00000196247
ZFEND,ENSG00000198816
ZFGF5,ENSG00000156427
ZFH,ENSG00000170004
ZFH-5,ENSG00000136367
ZFH4,ENSG00000091656
ZFHEP,ENSG00000148516
ZFHX1A,ENSG00000148516
ZFHX1B,ENSG00000169554
ZFHX2,ENSG00000136367
ZFHX3,ENSG00000140836
ZFHX4,ENSG00000091656
ZFM1,ENSG00000168066
ZFML,ENSG00000075292
ZFOC1,ENSG00000179195
ZFP1,ENSG00000184517
ZFP103,ENSG00000239305
ZFP104,ENSG00000102935
ZFP105,ENSG00000169981
ZFP106,ENSG00000103994
ZFP112,ENSG00000062370
ZFP113,ENSG00000166526
ZFP127,ENSG00000179455
ZFP128,ENSG00000278129
ZFP13,ENSG00000122386
ZFP14,ENSG00000142065
ZFP148,ENSG00000163848
ZFP160L,ENSG00000197497
ZFP161,ENSG00000198081
ZFP182,ENSG00000147118
ZFP191,ENSG00000172466
ZFP2,ENSG00000198939
ZFP26,ENSG00000110315
ZFP260,ENSG00000254004
ZFP27,ENSG00000245680
ZFP276,ENSG00000158805
ZFP28,ENSG00000196867
ZFP289,ENSG00000149182
ZFP29,ENSG00000176371
ZFP291,ENSG00000140386
ZFP292,ENSG00000188994
ZFP293,ENSG00000185669
ZFP3,ENSG00000180787
ZFP30,ENSG00000120784
ZFP312,ENSG00000153266
ZFP318,ENSG00000171467
ZFP319,ENSG00000166188
ZFP326,ENSG00000162664
ZFP346,ENSG00000113761
ZFP36,ENSG00000128016
ZFP36L1,ENSG00000185650
ZFP36L2,ENSG00000152518
ZFP37,ENSG00000136866
ZFP383,ENSG00000188283
ZFP385,ENSG00000161642
ZFP393,ENSG00000171872
ZFP403,ENSG00000278311
ZFP41,ENSG00000181638
ZFP414,ENSG00000133250
ZFP42,ENSG00000179059
ZFP422,ENSG00000165512
ZFP428,ENSG00000131116
ZFP46,ENSG00000125945
ZFP462,ENSG00000148143
ZFP464,ENSG00000214022
ZFP467,ENSG00000181444
ZFP469,ENSG00000225614
ZFP47,ENSG00000189298
ZFP507,ENSG00000168813
ZFP511,ENSG00000198546
ZFP513,ENSG00000163795
ZFP520,ENSG00000185252
ZFP523,ENSG00000065029
ZFP535,ENSG00000154957
ZFP57,ENSG00000204644
ZFP612,ENSG00000167377
ZFP62,ENSG00000196670
ZFP628,ENSG00000197483
ZFP637,ENSG00000169740
ZFP638,ENSG00000075292
ZFP64,ENSG00000020256
ZFP647,ENSG00000196150
ZFP661,ENSG00000275111
ZFP67,ENSG00000160685
ZFP69,ENSG00000187815
ZFP690,ENSG00000140265
ZFP691,ENSG00000164011
ZFP692,ENSG00000171163
ZFP69A,ENSG00000187815
ZFP69B,ENSG00000187801
ZFP711,ENSG00000147180
ZFP74,ENSG00000196437
ZFP740,ENSG00000139651
ZFP750,ENSG00000141579
ZFP78,ENSG00000196263
ZFP82,ENSG00000181007
ZFP9,ENSG00000175395
ZFP90,ENSG00000184939
ZFP91,ENSG00000186660
ZFP91-CNTF,ENSG00000255073
ZFP92,ENSG00000189420
ZFP93,ENSG00000159917
ZFP95,ENSG00000196652
ZFP96,ENSG00000158691
ZFP98,ENSG00000099326
ZFPL,ENSG00000182986
ZFPL1,ENSG00000162300
ZFPM1,ENSG00000179588
ZFPM2,ENSG00000169946
ZFQR,ENSG00000256683
ZFR,ENSG00000056097
ZFR1,ENSG00000056097
ZFR2,ENSG00000105278
ZFTA,ENSG00000188070
ZFTRAF1,ENSG00000187954
ZFX,ENSG00000005889
ZFY,ENSG00000067646
ZFYVE1,ENSG00000165861
ZFYVE10,ENSG00000100330
ZFYVE11,ENSG00000108389
ZFYVE12,ENSG00000176783
ZFYVE13,ENSG00000204130
ZFYVE14,ENSG00000185722
ZFYVE15,ENSG00000166289
ZFYVE16,ENSG00000039319
ZFYVE17,ENSG00000085449
ZFYVE18,ENSG00000175895
ZFYVE19,ENSG00000166140
ZFYVE2,ENSG00000102189
ZFYVE20,ENSG00000131381
ZFYVE21,ENSG00000100711
ZFYVE22,ENSG00000139668
ZFYVE23,ENSG00000154783
ZFYVE24,ENSG00000180263
ZFYVE25,ENSG00000163625
ZFYVE26,ENSG00000072121
ZFYVE27,ENSG00000155256
ZFYVE28,ENSG00000159733
ZFYVE29,ENSG00000115020
ZFYVE3,ENSG00000102302
ZFYVE30,ENSG00000018189
ZFYVE31,ENSG00000188282
ZFYVE4,ENSG00000146192
ZFYVE5,ENSG00000127084
ZFYVE6,ENSG00000139132
ZFYVE7,ENSG00000163820
ZFYVE8,ENSG00000185359
ZFYVE9,ENSG00000157077
ZG14P,ENSG00000153317
ZG16,ENSG00000174992
ZG16A,ENSG00000174992
ZG16B,ENSG00000162078
ZGAP1,ENSG00000147509
ZGLP1,ENSG00000220201
ZGPAT,ENSG00000197114
ZGRF1,ENSG00000138658
ZGRF2,ENSG00000169188
ZGRF3,ENSG00000109674
ZGRF4,ENSG00000168228
ZGRF5,ENSG00000196678
ZGRF6,ENSG00000116830
ZGRF7,ENSG00000177302
ZH2C2,ENSG00000145723
ZHC32,ENSG00000197961
ZHC5,ENSG00000179300
ZHX1,ENSG00000165156
ZHX1-C8ORF76,ENSG00000259305
ZHX2,ENSG00000178764
ZHX3,ENSG00000174306
ZIBRA,ENSG00000092098
ZIC,ENSG00000152977
ZIC1,ENSG00000152977
ZIC2,ENSG00000043355
ZIC3,ENSG00000156925
ZIC4,ENSG00000174963
ZIC5,ENSG00000139800
ZID,ENSG00000186130
ZIF-268,ENSG00000120738
ZIF268,ENSG00000120738
ZIF87,ENSG00000103495
ZIK1,ENSG00000171649
ZIM17,ENSG00000213221
ZIM2,ENSG00000269699
ZIM3,ENSG00000141946
ZIMP10,ENSG00000108175
ZIMP7,ENSG00000122515
ZIN,ENSG00000090372
ZINS4,ENSG00000171136
ZIP,ENSG00000167657
ZIP-13,ENSG00000165915
ZIP-14,ENSG00000104635
ZIP-4,ENSG00000147804
ZIP-8,ENSG00000138821
ZIP1,ENSG00000143570
ZIP10,ENSG00000196950
ZIP11,ENSG00000133195
ZIP12,ENSG00000148482
ZIP13,ENSG00000165915
ZIP14,ENSG00000104635
ZIP2,ENSG00000165794
ZIP3,ENSG00000141873
ZIP4,ENSG00000120498
ZIP4H,ENSG00000120498
ZIP5,ENSG00000139540
ZIP6,ENSG00000141424
ZIP67,ENSG00000161914
ZIP7,ENSG00000112473
ZIP8,ENSG00000138821
ZIP9,ENSG00000029364
ZIPK,ENSG00000167657
ZIPRO1,ENSG00000166529
ZIPZAP,ENSG00000189079
ZIR1,ENSG00000130158
ZIR2,ENSG00000116641
ZIR8,ENSG00000107099
ZIRD,ENSG00000162664
ZIRTL,ENSG00000143570
ZIS,ENSG00000132485
ZIS1,ENSG00000132485
ZIS2,ENSG00000132485
ZIZ1,ENSG00000088387
ZIZ2,ENSG00000147251
ZIZ3,ENSG00000135905
ZK1,ENSG00000180855
ZK418.4,ENSG00000267796
ZKSCAN1,ENSG00000106261
ZKSCAN10,ENSG00000166261
ZKSCAN11,ENSG00000149054
ZKSCAN12,ENSG00000006194
ZKSCAN13,ENSG00000141040
ZKSCAN14,ENSG00000160908
ZKSCAN15,ENSG00000185219
ZKSCAN16,ENSG00000173258
ZKSCAN17,ENSG00000162714
ZKSCAN18,ENSG00000103199
ZKSCAN19,ENSG00000171606
ZKSCAN2,ENSG00000155592
ZKSCAN20,ENSG00000083838
ZKSCAN21,ENSG00000085644
ZKSCAN22,ENSG00000198300
ZKSCAN23A,ENSG00000187815
ZKSCAN23B,ENSG00000187801
ZKSCAN24,ENSG00000186376
ZKSCAN3,ENSG00000189298
ZKSCAN4,ENSG00000187626
ZKSCAN5,ENSG00000196652
ZKSCAN6,ENSG00000154957
ZKSCAN7,ENSG00000196345
ZKSCAN8,ENSG00000198315
ZKSCAN8P1,ENSG00000226314
ZKSCAN9,ENSG00000186448
ZLUT1,ENSG00000179600
ZLYAR,ENSG00000145220
ZMAT1,ENSG00000166432
ZMAT2,ENSG00000146007
ZMAT3,ENSG00000172667
ZMAT4,ENSG00000165061
ZMAT5,ENSG00000100319
ZMDA1,ENSG00000142224
ZMIZ1,ENSG00000108175
ZMIZ2,ENSG00000122515
ZMIZ3,ENSG00000033800
ZMIZ4,ENSG00000078043
ZMIZ5,ENSG00000131788
ZMIZ6,ENSG00000105229
ZMIZ7,ENSG00000156831
ZMPOMA1,ENSG00000162600
ZMPSTE24,ENSG00000084073
ZMYM1,ENSG00000197056
ZMYM2,ENSG00000121741
ZMYM3,ENSG00000147130
ZMYM4,ENSG00000146463
ZMYM5,ENSG00000132950
ZMYM6,ENSG00000163867
ZMYM6NB,ENSG00000243749
ZMYND1,ENSG00000185420
ZMYND10,ENSG00000004838
ZMYND11,ENSG00000015171
ZMYND12,ENSG00000066185
ZMYND13,ENSG00000144504
ZMYND14,ENSG00000143499
ZMYND15,ENSG00000141497
ZMYND17,ENSG00000166343
ZMYND19,ENSG00000165724
ZMYND2,ENSG00000079102
ZMYND20,ENSG00000106524
ZMYND21,ENSG00000186532
ZMYND22,ENSG00000115593
ZMYND23,ENSG00000135632
ZMYND3,ENSG00000078699
ZMYND4,ENSG00000129993
ZMYND5,ENSG00000177030
ZMYND6,ENSG00000135766
ZMYND7,ENSG00000071994
ZMYND8,ENSG00000101040
ZMYND9,ENSG00000172046
ZN-15,ENSG00000188994
ZN-15L,ENSG00000117000
ZN-16,ENSG00000188994
ZNEU1,ENSG00000172889
ZNEUROK1,ENSG00000166863
ZNF-25,ENSG00000121417
ZNF-KAISO,ENSG00000177485
ZNF-U69274,ENSG00000066422
ZNF-X,ENSG00000169155
ZNF10,ENSG00000256223
ZNF100,ENSG00000197020
ZNF101,ENSG00000181896
ZNF102,ENSG00000237440
ZNF106,ENSG00000103994
ZNF107,ENSG00000196247
ZNF1111,ENSG00000197937
ZNF112,ENSG00000062370
ZNF114,ENSG00000178150
ZNF115,ENSG00000229676
ZNF117,ENSG00000152926
ZNF11A,ENSG00000189180
ZNF11B,ENSG00000196693
ZNF12,ENSG00000164631
ZNF121,ENSG00000197961
ZNF124,ENSG00000196418
ZNF127,ENSG00000179455
ZNF13,ENSG00000124459
ZNF131,ENSG00000172262
ZNF132,ENSG00000131849
ZNF133,ENSG00000125846
ZNF134,ENSG00000213762
ZNF135,ENSG00000176293
ZNF135L,ENSG00000089335
ZNF136,ENSG00000196646
ZNF138,ENSG00000197008
ZNF139,ENSG00000106261
ZNF14,ENSG00000105708
ZNF140,ENSG00000196387
ZNF140L,ENSG00000089335
ZNF141,ENSG00000131127
ZNF142,ENSG00000115568
ZNF143,ENSG00000166478
ZNF144,ENSG00000277258
ZNF145,ENSG00000109906
ZNF146,ENSG00000167635
ZNF147,ENSG00000121060
ZNF148,ENSG00000163848
ZNF15,ENSG00000182141
ZNF150,ENSG00000125846
ZNF151,ENSG00000116809
ZNF154,ENSG00000179909
ZNF155,ENSG00000204920
ZNF157,ENSG00000147117
ZNF15L1,ENSG00000182141
ZNF16,ENSG00000170631
ZNF160,ENSG00000170949
ZNF161,ENSG00000136451
ZNF162,ENSG00000168066
ZNF163,ENSG00000162676
ZNF163B,ENSG00000165702
ZNF165,ENSG00000197279
ZNF166,ENSG00000186448
ZNF167,ENSG00000196345
ZNF168,ENSG00000185219
ZNF169,ENSG00000175787
ZNF17,ENSG00000186272
ZNF173,ENSG00000234127
ZNF174,ENSG00000103343
ZNF175,ENSG00000105497
ZNF176,ENSG00000179195
ZNF177,ENSG00000188629
ZNF178,ENSG00000204610
ZNF179,ENSG00000128482
ZNF18,ENSG00000154957
ZNF180,ENSG00000167384
ZNF181,ENSG00000197841
ZNF182,ENSG00000147118
ZNF183,ENSG00000125352
ZNF183L1,ENSG00000139797
ZNF184,ENSG00000096654
ZNF185,ENSG00000147394
ZNF187,ENSG00000197062
ZNF189,ENSG00000136870
ZNF19,ENSG00000157429
ZNF191,ENSG00000172466
ZNF192,ENSG00000198315
ZNF192P1,ENSG00000226314
ZNF193,ENSG00000137185
ZNF195,ENSG00000005801
ZNF197,ENSG00000186448
ZNF198,ENSG00000121741
ZNF198L1,ENSG00000132950
ZNF198L2,ENSG00000147130
ZNF198L3,ENSG00000146463
ZNF198L4,ENSG00000163867
ZNF2,ENSG00000275111
ZNF20,ENSG00000132010
ZNF200,ENSG00000010539
ZNF201,ENSG00000152977
ZNF202,ENSG00000166261
ZNF203,ENSG00000156925
ZNF205,ENSG00000122386
ZNF206,ENSG00000130182
ZNF207,ENSG00000010244
ZNF208,ENSG00000160321
ZNF21,ENSG00000147118
ZNF210,ENSG00000122386
ZNF211,ENSG00000121417
ZNF212,ENSG00000170260
ZNF213,ENSG00000085644
ZNF214,ENSG00000149050
ZNF215,ENSG00000149054
ZNF216,ENSG00000107372
ZNF217,ENSG00000171940
ZNF218,ENSG00000182463
ZNF219,ENSG00000165804
ZNF22,ENSG00000165512
ZNF220,ENSG00000083168
ZNF221,ENSG00000159905
ZNF222,ENSG00000159885
ZNF223,ENSG00000178386
ZNF224,ENSG00000267680
ZNF225,ENSG00000256294
ZNF226,ENSG00000167380
ZNF227,ENSG00000131115
ZNF228,ENSG00000062370
ZNF229,ENSG00000278318
ZNF23,ENSG00000167377
ZNF230,ENSG00000159882
ZNF231,ENSG00000164061
ZNF232,ENSG00000167840
ZNF233,ENSG00000159915
ZNF234,ENSG00000263002
ZNF235,ENSG00000159917
ZNF236,ENSG00000130856
ZNF237,ENSG00000132950
ZNF238,ENSG00000179456
ZNF239,ENSG00000196793
ZNF24,ENSG00000172466
ZNF248,ENSG00000198105
ZNF25,ENSG00000175395
ZNF250,ENSG00000196150
ZNF251,ENSG00000198169
ZNF253,ENSG00000256771
ZNF254,ENSG00000213096
ZNF255,ENSG00000267680
ZNF256,ENSG00000152454
ZNF257,ENSG00000197134
ZNF258,ENSG00000163867
ZNF259,ENSG00000109917
ZNF26,ENSG00000198393
ZNF260,ENSG00000254004
ZNF261,ENSG00000147130
ZNF262,ENSG00000146463
ZNF263,ENSG00000006194
ZNF264,ENSG00000083844
ZNF265,ENSG00000132485
ZNF266,ENSG00000174652
ZNF267,ENSG00000185947
ZNF268,ENSG00000090612
ZNF269,ENSG00000263002
ZNF27,ENSG00000267680
ZNF270,ENSG00000159917
ZNF272,ENSG00000197714
ZNF273,ENSG00000198039
ZNF274,ENSG00000171606
ZNF275,ENSG00000063587
ZNF276,ENSG00000158805
ZNF277,ENSG00000198839
ZNF277P,ENSG00000198839
ZNF278,ENSG00000100105
ZNF279,ENSG00000275004
ZNF28,ENSG00000198538
ZNF280,ENSG00000169548
ZNF280A,ENSG00000169548
ZNF280B,ENSG00000275004
ZNF280C,ENSG00000056277
ZNF280D,ENSG00000137871
ZNF280E,ENSG00000143442
ZNF281,ENSG00000162702
ZNF282,ENSG00000170265
ZNF283,ENSG00000167637
ZNF284,ENSG00000186026
ZNF285,ENSG00000267508
ZNF285A,ENSG00000267508
ZNF286,ENSG00000187607
ZNF286A,ENSG00000187607
ZNF286A-TBC1D26,ENSG00000255104
ZNF287,ENSG00000141040
ZNF288,ENSG00000181722
ZNF289,ENSG00000149182
ZNF291,ENSG00000140386
ZNF292,ENSG00000188994
ZNF292L,ENSG00000117000
ZNF293,ENSG00000185669
ZNF294,ENSG00000198862
ZNF295,ENSG00000173276
ZNF296,ENSG00000170684
ZNF297,ENSG00000236104
ZNF297A,ENSG00000236104
ZNF297B,ENSG00000169155
ZNF298,ENSG00000141956
ZNF29K1,ENSG00000158691
ZNF3,ENSG00000166526
ZNF30,ENSG00000168661
ZNF300,ENSG00000145908
ZNF302,ENSG00000089335
ZNF304,ENSG00000131845
ZNF305,ENSG00000158691
ZNF306,ENSG00000189298
ZNF307,ENSG00000187626
ZNF309,ENSG00000189298
ZNF31,ENSG00000121903
ZNF310P,ENSG00000235109
ZNF311,ENSG00000197935
ZNF312,ENSG00000153266
ZNF312B,ENSG00000128610
ZNF313,ENSG00000124226
ZNF316,ENSG00000205903
ZNF317,ENSG00000130803
ZNF318,ENSG00000171467
ZNF319,ENSG00000166188
ZNF32,ENSG00000169740
ZNF320,ENSG00000182986
ZNF322,ENSG00000181315
ZNF322A,ENSG00000181315
ZNF323,ENSG00000235109
ZNF324,ENSG00000083812
ZNF324A,ENSG00000083812
ZNF324B,ENSG00000249471
ZNF325,ENSG00000164631
ZNF326,ENSG00000162664
ZNF327,ENSG00000089335
ZNF328,ENSG00000166704
ZNF329,ENSG00000181894
ZNF33,ENSG00000189180
ZNF330,ENSG00000109445
ZNF331,ENSG00000130844
ZNF333,ENSG00000160961
ZNF334,ENSG00000198185
ZNF335,ENSG00000198026
ZNF336,ENSG00000125812
ZNF337,ENSG00000130684
ZNF338,ENSG00000020256
ZNF339,ENSG00000125850
ZNF33A,ENSG00000189180
ZNF33B,ENSG00000196693
ZNF34,ENSG00000196378
ZNF340,ENSG00000130584
ZNF341,ENSG00000131061
ZNF342,ENSG00000170684
ZNF343,ENSG00000088876
ZNF345,ENSG00000251247
ZNF346,ENSG00000113761
ZNF347,ENSG00000197937
ZNF348,ENSG00000177485
ZNF35,ENSG00000169981
ZNF350,ENSG00000256683
ZNF354A,ENSG00000169131
ZNF354B,ENSG00000178338
ZNF354C,ENSG00000177932
ZNF356,ENSG00000148337
ZNF358,ENSG00000198816
ZNF359,ENSG00000167377
ZNF36,ENSG00000106261
ZNF360,ENSG00000121903
ZNF361,ENSG00000130844
ZNF362,ENSG00000160094
ZNF363,ENSG00000163743
ZNF364,ENSG00000265491
ZNF365,ENSG00000138311
ZNF366,ENSG00000178175
ZNF367,ENSG00000165244
ZNF37,ENSG00000075407
ZNF370,ENSG00000153786
ZNF371,ENSG00000197213
ZNF372,ENSG00000104219
ZNF373,ENSG00000163812
ZNF374,ENSG00000136247
ZNF375,ENSG00000156599
ZNF376,ENSG00000023041
ZNF377,ENSG00000159714
ZNF378,ENSG00000099904
ZNF379,ENSG00000188706
ZNF37A,ENSG00000075407
ZNF38,ENSG00000166529
ZNF380,ENSG00000188706
ZNF382,ENSG00000161298
ZNF383,ENSG00000188283
ZNF384,ENSG00000126746
ZNF385,ENSG00000161642
ZNF385A,ENSG00000161642
ZNF385B,ENSG00000144331
ZNF385C,ENSG00000187595
ZNF385D,ENSG00000151789
ZNF387,ENSG00000147488
ZNF388,ENSG00000181315
ZNF389,ENSG00000226314
ZNF389P,ENSG00000226314
ZNF390,ENSG00000187987
ZNF391,ENSG00000124613
ZNF392,ENSG00000196812
ZNF393,ENSG00000171872
ZNF394,ENSG00000160908
ZNF395,ENSG00000186918
ZNF396,ENSG00000186496
ZNF397,ENSG00000186812
ZNF397OS,ENSG00000186814
ZNF398,ENSG00000197024
ZNF399,ENSG00000188818
ZNF39L1,ENSG00000198521
ZNF4,ENSG00000147180
ZNF40,ENSG00000095951
ZNF400,ENSG00000160446
ZNF403,ENSG00000278311
ZNF404,ENSG00000176222
ZNF406,ENSG00000066827
ZNF407,ENSG00000215421
ZNF408,ENSG00000175213
ZNF409,ENSG00000136367
ZNF40A,ENSG00000095951
ZNF40B,ENSG00000010818
ZNF40C,ENSG00000127124
ZNF41,ENSG00000147124
ZNF410,ENSG00000119725
ZNF411,ENSG00000256771
ZNF414,ENSG00000133250
ZNF415,ENSG00000170954
ZNF416,ENSG00000083817
ZNF417,ENSG00000173480
ZNF418,ENSG00000196724
ZNF419,ENSG00000105136
ZNF419A,ENSG00000105136
ZNF419B,ENSG00000152439
ZNF42,ENSG00000099326
ZNF420,ENSG00000197050
ZNF422,ENSG00000165512
ZNF423,ENSG00000102935
ZNF424,ENSG00000171970
ZNF425,ENSG00000204947
ZNF426,ENSG00000130818
ZNF427,ENSG00000187626
ZNF428,ENSG00000131116
ZNF429,ENSG00000197013
ZNF43,ENSG00000198521
ZNF430,ENSG00000118620
ZNF431,ENSG00000196705
ZNF432,ENSG00000256087
ZNF433,ENSG00000197647
ZNF434,ENSG00000140987
ZNF435,ENSG00000196812
ZNF436,ENSG00000125945
ZNF437,ENSG00000181472
ZNF438,ENSG00000183621
ZNF439,ENSG00000171291
ZNF44,ENSG00000197857
ZNF440,ENSG00000171295
ZNF440L,ENSG00000197054
ZNF441,ENSG00000197044
ZNF442,ENSG00000198342
ZNF443,ENSG00000180855
ZNF444,ENSG00000167685
ZNF445,ENSG00000185219
ZNF446,ENSG00000083838
ZNF447,ENSG00000121413
ZNF448,ENSG00000196345
ZNF449,ENSG00000173275
ZNF45,ENSG00000124459
ZNF450,ENSG00000112365
ZNF451,ENSG00000112200
ZNF453,ENSG00000187987
ZNF454,ENSG00000178187
ZNF46,ENSG00000089775
ZNF460,ENSG00000197714
ZNF461,ENSG00000197808
ZNF462,ENSG00000148143
ZNF463,ENSG00000130844
ZNF464,ENSG00000214022
ZNF467,ENSG00000181444
ZNF468,ENSG00000204604
ZNF469,ENSG00000225614
ZNF47,ENSG00000186812
ZNF470,ENSG00000197016
ZNF471,ENSG00000196263
ZNF473,ENSG00000142528
ZNF474,ENSG00000164185
ZNF477,ENSG00000158805
ZNF478,ENSG00000198081
ZNF479,ENSG00000185177
ZNF48,ENSG00000180035
ZNF480,ENSG00000198464
ZNF481,ENSG00000171448
ZNF482,ENSG00000186130
ZNF483,ENSG00000173258
ZNF484,ENSG00000127081
ZNF485,ENSG00000198298
ZNF486,ENSG00000256229
ZNF487,ENSG00000243660
ZNF487P,ENSG00000243660
ZNF488,ENSG00000265763
ZNF489,ENSG00000181315
ZNF49,ENSG00000187187
ZNF490,ENSG00000188033
ZNF491,ENSG00000177599
ZNF492,ENSG00000229676
ZNF493,ENSG00000196268
ZNF494,ENSG00000180532
ZNF495,ENSG00000131848
ZNF495B,ENSG00000197213
ZNF495C,ENSG00000204532
ZNF496,ENSG00000162714
ZNF497,ENSG00000174586
ZNF498,ENSG00000197037
ZNF499,ENSG00000119574
ZNF5,ENSG00000147180
ZNF50,ENSG00000182318
ZNF500,ENSG00000103199
ZNF501,ENSG00000186446
ZNF502,ENSG00000196653
ZNF503,ENSG00000165655
ZNF503L,ENSG00000183779
ZNF504,ENSG00000197857
ZNF505,ENSG00000184635
ZNF506,ENSG00000081665
ZNF507,ENSG00000168813
ZNF508,ENSG00000101544
ZNF509,ENSG00000168826
ZNF51,ENSG00000113916
ZNF510,ENSG00000081386
ZNF511,ENSG00000198546
ZNF511-PRAP1,ENSG00000283496
ZNF512,ENSG00000243943
ZNF512B,ENSG00000196700
ZNF513,ENSG00000163795
ZNF514,ENSG00000144026
ZNF515,ENSG00000107249
ZNF516,ENSG00000101493
ZNF517,ENSG00000197363
ZNF518,ENSG00000177853
ZNF518A,ENSG00000177853
ZNF518B,ENSG00000178163
ZNF519,ENSG00000175322
ZNF52,ENSG00000186446
ZNF520,ENSG00000185252
ZNF521,ENSG00000198795
ZNF523,ENSG00000065029
ZNF524,ENSG00000171443
ZNF525,ENSG00000203326
ZNF526,ENSG00000167625
ZNF527,ENSG00000189164
ZNF528,ENSG00000167555
ZNF529,ENSG00000186020
ZNF530,ENSG00000183647
ZNF531,ENSG00000142065
ZNF532,ENSG00000074657
ZNF533,ENSG00000144331
ZNF534,ENSG00000198633
ZNF535,ENSG00000154957
ZNF536,ENSG00000198597
ZNF537,ENSG00000121297
ZNF538,ENSG00000011590
ZNF539,ENSG00000213096
ZNF540,ENSG00000171817
ZNF541,ENSG00000118156
ZNF543,ENSG00000178229
ZNF544,ENSG00000198131
ZNF545,ENSG00000181007
ZNF546,ENSG00000187187
